StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q1. Metadata_Browser,Q1. Metadata_Version,Q1. Metadata_Operating System,Q1. Metadata_Resolution,Q2. Time_First Click,Q2. Time_Last Click,Q2. Time_Page Submit,Q2. Time_Click Count,Q3. Consent,"Q10. GS1, Time_First Click","Q10. GS1, Time_Last Click","Q10. GS1, Time_Page Submit","Q10. GS1, Time_Click Count","Q12. GS1, Option","Q13. GS1, Rating","Q13. GS1, Rationale","Q10. GS2, Time_First Click","Q10. GS2, Time_Last Click","Q10. GS2, Time_Page Submit","Q10. GS2, Time_Click Count","Q12. GS2, Option","Q13. GS2, Rating","Q14. GS2, Rationale","Q10. GS3, Time_First Click","Q10. GS3, Time_Last Click","Q10. GS3, Time_Page Submit","Q10. GS3, Time_Click Count","Q12. GS3, Option.","Q13. GS3, Rating","Q14. GS3, Rationle","Q10. LS1, Time_First Click","Q10. LS1, Time_Last Click","Q10. LS1, Time_Page Submit","Q10. LS1, Time_Click Count","Q12. LS1, Option","Q13. LS1, Rating","Q14. LS1, Rationale","Q10. LS2, Time_First Click","Q10. LS2, Time_Last Click","Q10. LS2, Time_Page Submit","Q10. LS2, Time_Click Count","Q12. LS2, Option","Q13. LS2, Rating","Q14. LS2, Rationale","Q10. LS3, Time_First Click","Q10. LS3, Time_Last Click","Q10. LS3, Time_Page Submit","Q10. LS3, Time_Click Count","Q12. LS3, Option","Q13. LS3, Rating","Q14. LS3, Rationale",Q34_First Click,Q34_Last Click,Q34_Page Submit,Q34_Click Count,Q. NEP_1,Q. NEP_2,Q. NEP_3,Q. NEP_4,Q. NEP_5,Q. NEP_6,Q. NEP_7,Q. NEP_8,Q. NEP_9,"Q4. Dem, Time1_First Click","Q4. Dem, Time1_Last Click","Q4. Dem, Time1_Page Submit","Q4. Dem, Time1_Click Count",Q5. Age,Q6. Gender,Q6. Gender_4_TEXT,Q8. Ethnicity,Q8. Ethnicity_6_TEXT,"Q7. Dem, Time2_First Click","Q7. Dem, Time2_Last Click","Q7. Dem, Time2_Page Submit","Q7. Dem, Time2_Click Count",Q9. Education,Q10. Country,Q10. Student,Q91,Q63,Condition
7/20/23 22:56,7/21/23 0:49,IP Address,100,6762,TRUE,7/21/23 0:49,R_1dgLpBPei4x4byW,anonymous,EN,1,Chrome,114.0.0.0,Macintosh,1440x900,110.982,110.982,115.148,1,"Yes, I provide my consent and want to take part.",,,,,,,,21.241,40.256,72.594,3,Proposal A,1: Strong Preference for Proposal A,Protecting some trees with certainty is better than having a strong chance of losing them all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.17,24.328,25.622,9,2: Somewhat Agree,"1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree",,"1: Strongly
Agree","1: Strongly
Agree",2: Somewhat Agree,"1: Strongly
Agree",23.873,23.873,26.421,1,25 - 34 years old,Female,,White or Caucasian,,1.929,6.1,6.929,4,"Graduate or professional degree (MA, MS, MBA, PHd, JD, MD, etc.)",USA,No,No,Yes,1
7/21/23 0:23,7/21/23 1:10,IP Address,100,2864,TRUE,7/21/23 1:10,R_vD2jcbCfLfeCVDr,anonymous,EN,0.899999976,Chrome,109.0.0.0,Windows NT 10.0,414x736,4.297,429.72,430.632,2,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,685.393,689.128,690.319,4,Proposal B,6: Preference for Proposal B,Can reduce the number of deaths,,,,,,,,,,,,,,,,,,,,,,1177.681,1190.405,1191.269,10,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,"1: Strongly
Agree",,"1: Strongly
Agree",2: Somewhat Agree,2: Somewhat Agree,"1: Strongly
Agree",2.205,2.205,3.134,1,25 - 34 years old,Male,,White or Caucasian,,4.508,16.397,17.309,5,Associates or technical degree,usa,No,Yes,Yes,2
7/21/23 1:09,7/21/23 1:13,IP Address,100,248,TRUE,7/21/23 1:13,R_2wvrHwDYlfrJoh1,anonymous,EN,0.899999976,Firefox,115,Windows NT 10.0,1920x1080,31.047,31.047,32.609,1,"Yes, I provide my consent and want to take part.",,,,,,,,39.705,50.801,98.513,3,Proposal A,1: Strong Preference for Proposal A,"No trees seems to be the nightmare scenario, and thus should be maximally avoided.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.592,37.207,38.093,8,"5: Strongly
Disagree",3: Neutral,2: Somewhat Agree,"1: Strongly
Agree",,"1: Strongly
Agree","1: Strongly
Agree",2: Somewhat Agree,"1: Strongly
Agree",2.235,2.235,3.711,1,35 - 44 years old,Male,,White or Caucasian,,2.283,12.269,13.888,3,Bachelor's degree,United States of America,Yes,Yes,Yes,1
7/21/23 1:12,7/21/23 1:14,IP Address,100,120,TRUE,7/21/23 1:14,R_3P7erlTHfFAEwFB,anonymous,EN,1,Chrome,93.0.4577.63,Windows NT 6.1,1920x1080,13.882,13.882,14.749,1,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,6.696,7.511,8.858,2,Proposal A,3: Slight Preference for Propsal A,,,,,,,,,,,,,,,,3.81,13.089,14.003,14,"1: Strongly
Agree","5: Strongly
Disagree",4: Somewhat Disagree,2: Somewhat Agree,,2: Somewhat Agree,"1: Strongly
Agree",4: Somewhat Disagree,3: Neutral,3.461,4.428,5.31,2,25 - 34 years old,Male,,White or Caucasian,,1.75,6.183,6.186,3,Associates or technical degree,,Yes,Yes,Yes,3
7/21/23 1:12,7/21/23 1:15,IP Address,100,160,TRUE,7/21/23 1:15,R_1jd1DKbHGGvn44m,anonymous,EN,1,Chrome,93.0.4577.63,Windows NT 10.0,1920x1080,19.171,19.171,19.872,1,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.229,6.237,7.591,2,Proposal A,3: Slight Preference for Propsal A,,,,,,,,,1.374,4.87,6.303,10,"5: Strongly
Disagree",3: Neutral,3: Neutral,"1: Strongly
Agree",,"1: Strongly
Agree",3: Neutral,3: Neutral,2: Somewhat Agree,9.063,9.063,10.413,1,18 - 24 years old,Male,,Asian,,0.916,5.037,5.04,3,Associates or technical degree,,Yes,Yes,Yes,4
7/21/23 1:12,7/21/23 1:15,IP Address,100,188,TRUE,7/21/23 1:15,R_3sBzlpMiQPbTjQT,anonymous,EN,0.899999976,Chrome,93.0.4577.63,Windows NT 10.0,1920x1080,5.942,16.487,17.475,2,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.867,49.394,49.398,4,Proposal A,3: Slight Preference for Propsal A,,0.98,8.396,9.629,14,2: Somewhat Agree,3: Neutral,2: Somewhat Agree,"1: Strongly
Agree",,"1: Strongly
Agree",3: Neutral,3: Neutral,2: Somewhat Agree,2.473,2.473,4.097,1,18 - 24 years old,Male,,White or Caucasian,,7.854,29.601,29.711,3,Associates or technical degree,,Yes,Yes,Yes,5
7/21/23 1:12,7/21/23 1:17,IP Address,100,302,TRUE,7/21/23 1:17,R_2X6S0S3Zn2rh7Rd,anonymous,EN,1,Chrome,93.0.4577.82,Windows NT 10.0,1920x1080,193.69,193.69,194.343,1,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,39.441,41.072,42.231,3,Proposal A,3: Slight Preference for Propsal A,,,,,,,,,,,,,,,,1.821,5.477,6.447,9,4: Somewhat Disagree,2: Somewhat Agree,2: Somewhat Agree,3: Neutral,,4: Somewhat Disagree,2: Somewhat Agree,"1: Strongly
Agree",3: Neutral,1.25,1.25,2.682,1,18 - 24 years old,Male,,Black/African/Caribbean,,0.841,6.235,6.24,3,Bachelor's degree,,Yes,Yes,Yes,3
7/21/23 1:16,7/21/23 1:17,IP Address,100,99,TRUE,7/21/23 1:17,R_3RswwMWtCGIGhJn,anonymous,EN,1,Chrome,93.0.4577.82,Windows NT 6.1,1920x1080,13.709,13.709,14.358,1,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,2.097,11.033,12.241,3,Proposal A,2: Preference for Proposal A,,,,,,,,,,,,,,,,0.998,6.255,6.964,8,3: Neutral,2: Somewhat Agree,3: Neutral,4: Somewhat Disagree,,3: Neutral,3: Neutral,4: Somewhat Disagree,3: Neutral,1.291,1.714,2.924,2,25 - 34 years old,Female,,White or Caucasian,,6.654,15.485,15.49,4,Associates or technical degree,,Yes,Yes,Yes,3
7/21/23 0:23,7/21/23 1:19,IP Address,100,3409,TRUE,7/21/23 1:19,R_2zFQ2t5gXTAAyS7,anonymous,EN,0.899999976,Chrome,109.0.0.0,Windows NT 10.0,414x736,437.439,437.439,437.983,1,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.891,676.244,678.704,6,Proposal B,6: Preference for Proposal B,Can reduce the number of deaths,1162.364,1178.611,1179.666,14,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,,"1: Strongly
Agree","1: Strongly
Agree",2: Somewhat Agree,2: Somewhat Agree,27.028,27.492,28.324,2,25 - 34 years old,Male,,White or Caucasian,,27.263,32.767,33.671,3,Associates or technical degree,USA,No,Yes,Yes,5
7/21/23 1:17,7/21/23 1:22,IP Address,100,312,TRUE,7/21/23 1:22,R_2ck00dmOU2jqPiF,anonymous,EN,0.800000012,Chrome,108.0.0.0,Windows NT 10.0,1920x1080,9.025,38.163,38.899,5,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.778,80.433,82.483,4,Proposal A,2: Preference for Proposal A,"A sure answer, and the trees that remain can also regenerate",,,,,,,,5.179,21.035,22.154,8,4: Somewhat Disagree,3: Neutral,2: Somewhat Agree,2: Somewhat Agree,,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,2.156,2.156,3.484,1,18 - 24 years old,Female,,White or Caucasian,,5.028,19.003,19.874,4,Bachelor's degree,America,Yes,No,Yes,4
7/21/23 1:20,7/21/23 1:22,IP Address,100,152,TRUE,7/21/23 1:22,R_1IbXFmLo5bhxMJ4,anonymous,EN,0.899999976,Chrome,114.0.0.0,Android 10,360x780,5.661,8.061,8.492,5,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.132,59.646,61.156,14,Proposal A,3: Slight Preference for Propsal A,,,,,,,,,5.119,39.463,39.843,15,"1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree",,"1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree",1.398,2.01,2.664,2,25 - 34 years old,Female,,Black/African/Caribbean,,5.106,16.441,17.001,7,Bachelor's degree,UK,No,No,Yes,4
7/21/23 1:25,7/21/23 1:29,IP Address,100,235,TRUE,7/21/23 1:29,R_29blrbTaes7PujQ,anonymous,EN,0.699999988,Chrome,109.0.0.0,Windows NT 10.0,480x800,22.081,22.081,22.921,1,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.789,72.74,80.932,5,Proposal B,5: Slight Preference for Proposal B,no,5.15,10.661,12.4,8,"1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree",,"1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree",8.052,8.052,9.154,1,18 - 24 years old,Male,,Black/African/Caribbean,,3.559,13.784,26.576,3,Associates or technical degree,USA,Yes,Yes,Yes,5
7/21/23 1:25,7/21/23 1:30,IP Address,100,280,TRUE,7/21/23 1:30,R_3hg7hQviUzbxtdb,anonymous,EN,0.699999988,Chrome,109.0.0.0,Windows NT 10.0,2304x1440,19.465,19.465,20.202,1,"Yes, I provide my consent and want to take part.",,,,,,,,16.629,81.043,86.936,3,Proposal A,3: Slight Preference for Propsal A,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.038,12.671,13.398,9,"1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree",,"1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree",10.369,10.369,11.323,1,25 - 34 years old,Male,,Black/African/Caribbean,,7.444,17.504,18.548,3,Some high school / secondary school or less,USA,No,Yes,Yes,1
7/21/23 1:16,7/21/23 1:30,IP Address,100,829,TRUE,7/21/23 1:30,R_WxQPezvK34PMEkp,anonymous,EN,0.899999976,Chrome,111.0.0.0,Windows NT 10.0,1713x927,5.735,9.596,10.658,2,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.897,300.761,305.585,7,Proposal A,2: Preference for Proposal A,Reduce the number of deaths,54.498,59.233,60.101,9,"1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree",,"1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree",73.66,75.073,75.265,2,25 - 34 years old,Male,,White or Caucasian,,42.133,57.901,60.396,3,Bachelor's degree,"New York, USA",No,Yes,Yes,5
7/21/23 1:17,7/21/23 1:31,IP Address,100,889,TRUE,7/21/23 1:31,R_3ijVE0o1zOMprRV,anonymous,EN,,Chrome,107.0.0.0,Windows NT 6.1,1713x927,52.458,52.458,53.724,1,"Yes, I provide my consent and want to take part.",,,,,,,,48.785,229.518,230.696,4,Proposal A,2: Preference for Proposal A,Reduce the number of deaths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.901,60.451,61.69,8,"1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree",,"1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree",70.866,70.866,71.746,1,25 - 34 years old,Male,,White or Caucasian,,58.626,63.467,64.542,3,Bachelor's degree,"New York, USA",No,Yes,Yes,1
7/21/23 1:30,7/21/23 1:35,IP Address,100,276,TRUE,7/21/23 1:35,R_2fj7sChIhFTBHwp,anonymous,EN,1,Chrome,114.0.5735.196,Android 13,320x687,3.5,5.582,7.17,4,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,115.278,115.808,23,Proposal A,1: Strong Preference for Proposal A,Im strongly pro environmental orientated ,,,,,,,,1.263,83.304,84.19,16,3: Neutral,2: Somewhat Agree,"1: Strongly
Agree",2: Somewhat Agree,,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,4.763,5.803,6.486,2,35 - 44 years old,Female,,Other,,3.917,16.27,17.571,8,Bachelor's degree,Bulgaria ,Yes,No,Yes,4
7/21/23 1:35,7/21/23 1:39,IP Address,100,210,TRUE,7/21/23 1:39,R_1GP8BXlT29ex4OO,anonymous,EN,0.699999988,Safari iPhone,Unknown,iPhone,320x693,1.834,5.493,6.654,5,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,1.495,74.599,78.527,20,Proposal B,6: Preference for Proposal B,80,,,,,,,,,,,,,,,1.589,68.024,68.812,40,3: Neutral,2: Somewhat Agree,2: Somewhat Agree,3: Neutral,,3: Neutral,2: Somewhat Agree,3: Neutral,3: Neutral,1.224,2.724,3.928,4,25 - 34 years old,Female,,Prefer not to say,,1.49,17.724,18.764,8,Bachelor's degree,Uk ,Yes,No,Yes,3
7/21/23 1:06,7/21/23 1:40,IP Address,100,2069,TRUE,7/21/23 1:40,R_12Rv4CsfYi3qUy8,anonymous,EN,0.699999988,Chrome,112.0.0.0,Windows NT 10.0,2048x1152,513.646,513.646,515.135,1,"Yes, I provide my consent and want to take part.",59.343,1153.671,1154.385,16,Proposal B,3: Slight Preference for Propsal A,"The first is personal preferences and interests. Everyone has their own unique preferences and interests, and I will determine my preference level based on these personal factors. If I'm interested in something and enjoy it, I give it a high preference rating",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.13,30.827,32.001,8,4: Somewhat Disagree,3: Neutral,4: Somewhat Disagree,4: Somewhat Disagree,,4: Somewhat Disagree,4: Somewhat Disagree,3: Neutral,4: Somewhat Disagree,81.571,81.571,84.344,1,25 - 34 years old,Female,,White or Caucasian,,12.704,32.245,33.338,5,Bachelor's degree,Britain,Yes,No,Yes,0
7/21/23 1:06,7/21/23 1:41,IP Address,100,2153,TRUE,7/21/23 1:41,R_1Dx6F9KHftuNGrT,anonymous,EN,0.699999988,Chrome,111.0.0.0,Windows NT 10.0,2048x1152,513.643,513.643,515.13,1,"Yes, I provide my consent and want to take part.",59.927,1154.254,1154.966,16,Proposal B,3: Slight Preference for Propsal A,"The first is personal preferences and interests. Everyone has their own unique preferences and interests, and I will determine my preference level based on these personal factors. If I'm interested in something and enjoy it, I give it a high preference rating",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.536,31.219,32.3,8,4: Somewhat Disagree,3: Neutral,4: Somewhat Disagree,4: Somewhat Disagree,,4: Somewhat Disagree,4: Somewhat Disagree,3: Neutral,4: Somewhat Disagree,79.872,79.872,82.649,1,25 - 34 years old,Female,,White or Caucasian,,12.777,32.318,33.307,5,Bachelor's degree,Britain,Yes,No,Yes,0
7/21/23 1:06,7/21/23 1:42,IP Address,100,2164,TRUE,7/21/23 1:42,R_3mjDxefjgHOt17F,anonymous,EN,0.699999988,Chrome,110.0.0.0,Windows NT 10.0,2048x1152,515.259,515.259,516.747,1,"Yes, I provide my consent and want to take part.",59.873,1154.2,1154.91,16,Proposal B,3: Slight Preference for Propsal A,"The first is personal preferences and interests. Everyone has their own unique preferences and interests, and I will determine my preference level based on these personal factors. If I'm interested in something and enjoy it, I give it a high preference rating",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.084,30.768,31.824,8,4: Somewhat Disagree,3: Neutral,4: Somewhat Disagree,4: Somewhat Disagree,,4: Somewhat Disagree,4: Somewhat Disagree,3: Neutral,4: Somewhat Disagree,81.463,81.463,84.275,1,25 - 34 years old,Female,,White or Caucasian,,12.775,32.316,33.305,5,Bachelor's degree,Britain,Yes,No,Yes,0
7/21/23 1:06,7/21/23 1:42,IP Address,100,2180,TRUE,7/21/23 1:42,R_3M9FLGtoKdrkvF7,anonymous,EN,0.699999988,Chrome,110.0.0.0,Windows NT 10.0,2048x1152,513.066,513.066,514.442,1,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,58.415,1152.742,1153.457,16,Proposal B,4: No Preference for Proposal A or B,"The first is personal preferences and interests. Everyone has their own unique preferences and interests, and I will determine my preference level based on these personal factors. If I'm interested in something and enjoy it, I give it a high preference rating",,,,,,,,,,,,,,,,,,,,,,19.821,59.615,61.401,20,4: Somewhat Disagree,4: Somewhat Disagree,4: Somewhat Disagree,4: Somewhat Disagree,,"5: Strongly
Disagree",3: Neutral,"1: Strongly
Agree","1: Strongly
Agree",51.236,51.236,53.903,1,25 - 34 years old,Female,,White or Caucasian,,12.532,32.073,33.175,5,Bachelor's degree,Britain,Yes,No,Yes,2
7/21/23 1:06,7/21/23 1:42,IP Address,100,2201,TRUE,7/21/23 1:42,R_vZfHrNPjQLDlVG9,anonymous,EN,0.300000012,Chrome,112.0.0.0,Windows NT 10.0,2048x1152,513.022,513.022,514.407,1,"Yes, I provide my consent and want to take part.",,,,,,,,59.266,1153.593,1154.308,16,Proposal B,3: Slight Preference for Propsal A,"The first is personal preferences and interests. Everyone has their own unique preferences and interests, and I will determine my preference level based on these personal factors. If I'm interested in something and enjoy it, I give it a high preference rating",,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.296,30.994,32.169,8,4: Somewhat Disagree,3: Neutral,4: Somewhat Disagree,4: Somewhat Disagree,,4: Somewhat Disagree,4: Somewhat Disagree,3: Neutral,4: Somewhat Disagree,81.34,81.34,84.114,1,25 - 34 years old,Female,,White or Caucasian,,12.565,32.002,33.194,5,Bachelor's degree,Britain,Yes,No,Yes,1
7/21/23 1:06,7/21/23 1:42,IP Address,100,2209,TRUE,7/21/23 1:42,R_2TRBVIXoTdHYbtC,anonymous,EN,0.699999988,Chrome,112.0.0.0,Windows NT 10.0,2048x1152,514.258,514.258,515.748,1,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,59.74,1154.068,1154.781,16,Proposal B,4: No Preference for Proposal A or B,"The first is personal preferences and interests. Everyone has their own unique preferences and interests, and I will determine my preference level based on these personal factors. If I'm interested in something and enjoy it, I give it a high preference rating",,,,,,,,,,,,,,,,,,,,,,21.343,31.024,32.202,8,4: Somewhat Disagree,3: Neutral,4: Somewhat Disagree,4: Somewhat Disagree,,4: Somewhat Disagree,4: Somewhat Disagree,3: Neutral,4: Somewhat Disagree,81.854,81.854,84.629,1,25 - 34 years old,Female,,White or Caucasian,,12.763,32.304,33.397,5,Bachelor's degree,Britain,Yes,No,Yes,2
7/21/23 1:06,7/21/23 1:43,IP Address,100,2220,TRUE,7/21/23 1:43,R_2q9FQZE8UIbGgHN,anonymous,EN,0.300000012,Chrome,112.0.0.0,Windows NT 10.0,2048x1152,513.648,513.648,515.138,1,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.387,1153.714,1154.426,16,Proposal B,4: No Preference for Proposal A or B,"The first is personal preferences and interests. Everyone has their own unique preferences and interests, and I will determine my preference level based on these personal factors. If I'm interested in something and enjoy it, I give it a high preference rating",19.839,29.537,30.6,8,4: Somewhat Disagree,3: Neutral,4: Somewhat Disagree,4: Somewhat Disagree,,4: Somewhat Disagree,4: Somewhat Disagree,3: Neutral,4: Somewhat Disagree,80.864,80.864,83.641,1,25 - 34 years old,Female,,White or Caucasian,,12.744,32.286,33.388,5,Bachelor's degree,Britain,Yes,No,Yes,5
7/21/23 1:06,7/21/23 1:43,IP Address,100,2260,TRUE,7/21/23 1:43,R_2s6mhO2kVQKW5gg,anonymous,EN,0.699999988,Chrome,111.0.0.0,Windows NT 10.0,2048x1152,512.763,512.763,514.252,1,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,59.947,1154.274,1154.988,16,Proposal B,4: No Preference for Proposal A or B,"The first is personal preferences and interests. Everyone has their own unique preferences and interests, and I will determine my preference level based on these personal factors. If I'm interested in something and enjoy it, I give it a high preference rating",,,,,,,,,,,,,,,,,,,,,,21.084,78.022,79.708,18,4: Somewhat Disagree,3: Neutral,4: Somewhat Disagree,4: Somewhat Disagree,,4: Somewhat Disagree,4: Somewhat Disagree,3: Neutral,"5: Strongly
Disagree",27.706,27.706,30.486,1,25 - 34 years old,Female,,White or Caucasian,,11.656,31.197,32.292,5,Bachelor's degree,v,Yes,No,Yes,2
7/21/23 1:06,7/21/23 1:43,IP Address,100,2273,TRUE,7/21/23 1:43,R_AdsqJGIe6a2nLpf,anonymous,EN,0.800000012,Chrome,112.0.0.0,Windows NT 10.0,2048x1152,513.094,513.094,514.602,1,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.762,1154.089,1154.803,16,Proposal B,3: Slight Preference for Propsal A,v,,,,,,,,21.201,30.996,32.173,8,4: Somewhat Disagree,3: Neutral,4: Somewhat Disagree,4: Somewhat Disagree,,4: Somewhat Disagree,4: Somewhat Disagree,3: Neutral,"5: Strongly
Disagree",81.77,81.77,84.555,1,25 - 34 years old,Female,,White or Caucasian,,12.772,32.313,33.301,5,Bachelor's degree,v,Yes,No,Yes,4
7/21/23 1:06,7/21/23 1:44,IP Address,100,2300,TRUE,7/21/23 1:44,R_3qOlUata7RlbSat,anonymous,EN,0.300000012,Chrome,110.0.0.0,Windows NT 10.0,2048x1152,512.183,512.183,513.668,1,"Yes, I provide my consent and want to take part.",,,,,,,,59.648,1153.868,1154.569,16,Proposal B,3: Slight Preference for Propsal A,"The first is personal preferences and interests. Everyone has their own unique preferences and interests, and I will determine my preference level based on these personal factors. If I'm interested in something and enjoy it, I give it a high preference rating",,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.971,28.666,29.851,8,4: Somewhat Disagree,3: Neutral,4: Somewhat Disagree,4: Somewhat Disagree,,4: Somewhat Disagree,4: Somewhat Disagree,3: Neutral,4: Somewhat Disagree,81.856,81.856,84.632,1,25 - 34 years old,Female,,White or Caucasian,,12.423,31.964,33.055,5,Bachelor's degree,Britain,Yes,No,Yes,1
7/21/23 1:57,7/21/23 2:01,IP Address,100,251,TRUE,7/21/23 2:01,R_31R65YruyLSvt59,anonymous,EN,0.800000012,Chrome,108.0.0.0,Windows NT 10.0,1920x1080,11.323,15.627,16.034,3,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.549,126.503,129.462,13,Proposal B,5: Slight Preference for Proposal B,To overcome the problems that endanger mankind and rise to the challenge,11.973,33.941,35.627,10,2: Somewhat Agree,2: Somewhat Agree,"1: Strongly
Agree","1: Strongly
Agree",,"1: Strongly
Agree",2: Somewhat Agree,4: Somewhat Disagree,2: Somewhat Agree,2.422,3.414,3.853,2,18 - 24 years old,Female,,White or Caucasian,,8.164,16.452,17.259,3,Bachelor's degree,US,Yes,No,Yes,5
7/21/23 1:46,7/21/23 2:05,IP Address,100,1154,TRUE,7/21/23 2:05,R_1gqMDT5yOUjxaIa,anonymous,EN,,Chrome,112.0.0.0,Windows NT 10.0,1920x1080,180.065,180.065,181.644,1,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,11.558,396.372,399.338,11,Proposal B,6: Preference for Proposal B,"If a city's pollution problem is to be solved, it will still face death if it is not solved, I will adopt Plan B",,,,,,,,,,,,,,,,,,,,,,21.63,53.046,55.103,8,3: Neutral,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,80.199,80.199,82.153,1,55 - 64 years old,Male,,Black/African/Caribbean,,5.285,31.021,31.962,5,Bachelor's degree,United States of America,No,Yes,Yes,2
7/21/23 1:58,7/21/23 2:07,IP Address,100,541,TRUE,7/21/23 2:07,R_1mK2WJ2G1azYrg7,anonymous,EN,0.699999988,Chrome,101.0.4951.54,Windows NT 10.0,1920x1080,12.141,12.141,25.488,1,"Yes, I provide my consent and want to take part.",115.619,253.58,255.942,3,Proposal A,2: Preference for Proposal A,High risk of failure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.839,88.47,90.401,9,2: Somewhat Agree,"1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree",,"1: Strongly
Agree",2: Somewhat Agree,"1: Strongly
Agree","1: Strongly
Agree",4.469,4.469,6.04,1,25 - 34 years old,Male,,White or Caucasian,,10.909,34.224,35.068,3,Associates or technical degree,Texas,No,I'm not sure,Yes,0
7/21/23 2:08,7/21/23 2:12,IP Address,100,267,TRUE,7/21/23 2:12,R_2EH8T5yZHWZCoLf,anonymous,EN,0.899999976,Chrome,101.0.4951.54,Windows NT 10.0,1920x1080,4.63,6.576,7.432,2,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.093,59.771,61.795,3,Proposal A,2: Preference for Proposal A,High extinction risk,,,,,,,,1.579,5.562,6.237,8,"1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree",,"1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree",4.156,4.156,5.813,1,25 - 34 years old,Male,,White or Caucasian,,7.639,77.95,78.805,9,Associates or technical degree,America,No,Yes,Yes,4
